"hu","lu_pr","lu_prd","lu_shdi","lu_ta","aglu_contag","aglu_ed","aglu_frac_cv","aglu_frac_mn","aglu_iji","aglu_lsi","aglu_para_cv","aglu_para_mn","aglu_split","ann_agr_area_cv","dvl_area_cv","non_area_cv","ntr_area_cv","prn_agr_area_cv","wtr_area_cv","ann_agr_area_mn","dvl_area_mn","non_area_mn","ntr_area_mn","prn_agr_area_mn","wtr_area_mn","ann_agr_cohesion","dvl_cohesion","non_cohesion","ntr_cohesion","prn_agr_cohesion","wtr_cohesion","ann_agr_ed","dvl_ed","non_ed","ntr_ed","prn_agr_ed","wtr_ed","ann_agr_frac_cv","dvl_frac_cv","non_frac_cv","ntr_frac_cv","prn_agr_frac_cv","wtr_frac_cv","ann_agr_frac_mn","dvl_frac_mn","non_frac_mn","ntr_frac_mn","prn_agr_frac_mn","wtr_frac_mn","ann_agr_lsi","dvl_lsi","non_lsi","ntr_lsi","prn_agr_lsi","wtr_lsi","ann_agr_para_cv","dvl_para_cv","non_para_cv","ntr_para_cv","prn_agr_para_cv","wtr_para_cv","ann_agr_para_mn","dvl_para_mn","non_para_mn","ntr_para_mn","prn_agr_para_mn","wtr_para_mn","ann_agr_pd","dvl_pd","non_pd","ntr_pd","prn_agr_pd","wtr_pd","ann_agr_pland","dvl_pland","non_pland","ntr_pland","prn_agr_pland","wtr_pland","ann_agr_split","dvl_split","non_split","ntr_split","prn_agr_split","wtr_split","field_area_cv","field_area_mn","field_ed","field_frac_cv","field_frac_mn","field_para_cv","field_para_mn","field_pd","crop_pr","crop_prd","crop_shdi"
"hu050902011103",22,0.304957077291348,1.69832865672025,7214.13000000055,46.4266730838544,133.463078708032,6.23760548765288,1.04804956480861,62.5210886003303,29.6913580246914,34.5165111752133,0.106066725236482,38.8352983179185,410.955587214375,796.018656437421,0,573.280899743792,323.447213811565,122.084578579223,9.69995633187773,1.17126463700234,0.09,8.99972392638037,1.52391176470588,0.184090909090909,96.9403857171348,96.171645193329,0,97.9866924579152,89.7204390043849,42.1813541869584,50.1058339675041,47.9350940446029,0.0540605727925598,78.5666462899872,89.7197583076522,0.544764233525026,5.75651049825688,6.19325246754017,0,6.06775879260424,6.26619627718441,3.15613276319132,1.0542910218645,1.02715921528785,1,1.06137075796415,1.05201853367664,1.01586895684028,20.3714285714286,38.9466666666667,2,26.4281767955801,41.7566539923954,4.71428571428571,55.3897425494652,13.5515297764181,0,42.3645139082741,32.9807838694001,18.7475041469333,0.0874696762521362,0.125402179443351,0.133333333333333,0.0933696431229352,0.105789516093369,0.12040404040404,3.17432594089646,5.91893963651873,0.0554467413257024,4.51890941804475,14.1389190380541,0.304957077291363,30.7908230098432,6.932644684806,0.00499020671931336,40.6689372107241,21.546465062315,0.0561398255922753,135.585846055315,1383.5203607624,1606286162.25008,58.3760070418173,1918.5967860272,28812307.8430508,140.960678550996,5.89873754152824,30.2953500946202,2.89438208680357,1.08203547024428,34.5850563537797,0.0344644896925049,16.9527800306389,4,0.225286113363972,0.929933607113577
"hu051100010108",22,0.317526296950572,1.65089968504222,6928.56000000046,49.7684031534002,117.517925802763,6.67650054585546,1.04922856902102,56.9974765082407,26.7,36.2756944551958,0.103651791077929,40.814444422087,292.493159294089,532.219589710246,81.5364914991035,424.529990905138,507.242514517094,89.489186144952,8.8005223880597,1.23103448275862,0.114,14.7733953488372,3.03689361702127,0.145384615384615,96.1468941014382,93.6211104077459,17.9717039457376,98.2466447006908,95.0064214100617,28.6745247952284,29.2268523329519,41.0215109633165,0.294433475354182,75.9854861616257,88.2131351969229,0.294433475354182,5.74952870217364,7.97551101770306,1.79582928522091,6.61005858967109,6.20766167675966,2.74135523625675,1.0512861430292,1.05270746670367,1.00465841145094,1.05026553933756,1.04843908712477,1.01198373607361,15.7903930131004,36.8333333333333,3.77777777777778,23.6835106382979,34.6828478964401,3.4,60.1529966462198,22.6155191377704,10.6109132772806,39.4845309359847,36.7259868633925,16.3056419552233,0.0832952170908285,0.114980422029928,0.129777777777778,0.0994511514501719,0.102280198503954,0.123931623931624,1.93402380869904,5.0226886972184,0.216495202466311,3.10309790201712,10.1752745159166,0.187629175470802,17.0204198274966,6.18310298243789,0.0246804530811598,45.8432921126469,30.9012262288266,0.0272783955107555,487.343195808813,3112.60467510216,151962468.102568,54.0176465133467,276.592427158961,100449767.05085,113.469485571333,4.22421161825726,31.6050037572382,2.82030889669675,1.07991630966309,30.5618140981272,0.0364474083542586,23.6730564273331,4,0.196456899811893,1.22943277879856
"hu051100010109",21,0.288019618250553,1.51647785161739,7291.17000000041,53.6388247222891,107.530067190861,6.67248015454101,1.04975495471712,58.588985916407,24.740350877193,35.1375477331889,0.104911993118491,26.4488619607149,240.301531872433,470.598919390943,55.5577539907103,409.101399703975,395.205964094836,122.474487139159,7.44179104477612,1.51961538461539,0.114,25.3913855421687,2.11018494055482,0.24,94.2142449985412,94.0550603587791,14.7455708900581,98.6516182283093,92.7475661057255,49.6965776736569,25.1729146350994,41.3555026148061,0.279790486300549,72.395788330267,75.1484329675474,0.707705347701388,5.61432272038054,8.30491108630984,1.27498206430474,6.50385317509652,6.19897481775353,4.46310084188473,1.0572489155595,1.04900281716414,1.00485477476578,1.04727088737542,1.05082209008843,1.0292763116152,14.8909952606635,37.2534246575342,3.77777777777778,20.6466512702079,35.6816479400749,5.4375,59.1768908936699,22.5386244253246,12.2743875095755,40.571774870772,34.3124071649123,21.4469160778552,0.0843372346281242,0.116104655789152,0.127407407407407,0.101361689137247,0.103857398188262,0.118043430335097,1.83783946883694,4.27914861400839,0.205728298750403,2.27672650617113,10.382421476937,0.329165278000646,13.676817300927,6.50266006690281,0.0234530260575463,57.8092404922668,21.9088294471257,0.0789996667201561,1064.21650074803,3197.60009403132,211713102.225812,28.165921506345,950.16281485129,15776697.521635,126.684291753675,3.96108958837772,27.3972602739726,2.7053888983905,1.08109416885981,29.3962943266522,0.0378464989729394,25.2455789673153,6,0.366763859089326,1.36149761419325
"hu051100030105",20,0.307212583427399,1.37648907795524,6510.15000000038,62.4303595710941,80.9520517960402,5.82658541950142,1.04030934501855,61.3810281535265,18.0343866171004,31.7637549749511,0.109192205218722,12.3163061678352,459.770039274444,500.402579480147,170.367083999984,507.059324923534,368.752449706601,317.66571348179,3.26781115879828,1.70114754098361,0.378,27.1198255813954,1.12974397590361,0.392264150943396,94.5147992168079,94.8572423187657,68.240531513361,99.0209464869638,88.0080377684431,68.5612286953498,21.0317734614406,29.7089928803479,0.230409437570559,61.6160917951189,47.496601460795,1.82023455680742,4.47597888900887,8.1284234404105,6.51972159793306,5.73155936847317,5.5127394869663,4.03357995810544,1.02717952070661,1.05080560403458,1.03003274867163,1.04401561758469,1.04252750079044,1.02294108714258,13.0054347826087,28.9237288135593,2.5,15.530701754386,29.3060109289617,6.7741935483871,35.3922877689832,22.8924019659019,24.8451997499977,37.5289182187078,31.5973366424088,24.9891761578383,0.110451396949838,0.115574602827518,0.12,0.104898930238085,0.107504454596683,0.115677116540184,3.57902659692935,2.81099513836082,0.076803145856853,2.64202821747574,10.1994577697901,0.814113346082642,11.6955830510818,4.78191746733945,0.0290315891338909,71.6513444390683,11.5227759729038,0.3193474804728,772.574766530421,3089.50896824327,17857857.4232088,12.6132860259277,3430.63896266889,476751.911161748,160.009182397734,4.20977064220183,35.9909777385505,2.9463999638961,1.08080280052945,30.889218465333,0.0386421414783441,23.7542632364639,4,0.435858041036034,1.23686547523764
"hu051100030302",20,0.280753767715551,1.39373266002856,7123.68000000029,57.0788706848708,100.296475978706,6.05592627565895,1.04411324485536,61.6926851323253,23.1261101243339,34.31778028182,0.105584231047078,22.9949427150919,571.878142309643,626.303195604112,36.1813613493316,450.50116127881,346.378911658446,109.881994710692,4.59572033898305,1.5287323943662,0.1125,20.2885152838428,1.13299165673421,0.385,96.4651767975349,95.5666054318131,12.9329024389395,98.4756956777412,86.8134828652105,60.462285032127,30.4098443501107,39.4009837612014,0.231621858365335,72.6113469442748,57.303247759584,0.635907283875739,5.0657495011768,7.84247220363965,2.62992584068065,6.06063597625059,5.63282783939765,2.72109697405818,1.03452883330164,1.03896415369045,1.0103251734923,1.05112956177482,1.04766154118464,1.01888894924729,16.8454545454545,36.6330935251799,3.5,19.6945054945055,34.2961165048544,4.22222222222222,44.6535468204413,19.8111249436904,10.1543340542807,43.9929021444566,32.4951120184693,37.5266482692431,0.100233511370146,0.119467680766113,0.127777777777778,0.0973391772236108,0.104409487354482,0.101543944738389,3.31289445904359,3.98670350156092,0.168452260629335,3.21463064034314,11.7776205556677,0.252678390944002,15.2251364463311,6.09460278956938,0.0189508793208005,65.2200828785123,13.343945825753,0.0972811805134424,303.31336209266,1907.30033414848,298335195.428581,25.3865507918,3629.11283603133,8886580.289362,138.749608699272,4.53010033444816,32.6024363233666,2.8815477890503,1.07802875902553,33.8993542765018,0.0368893213340034,22.0745662606128,4,0.2953119232189,1.23273166141724
"hu051100030306",23,0.340273431894255,1.6381470057942,6759.27000000035,55.0908455631456,88.5184346830338,6.07671580911762,1.04323586638338,66.8276375877224,20.0437158469945,32.6244147370804,0.107162036678552,15.0259134389296,736.859318942574,311.622027688482,0,758.574214727533,608.647904163064,423.493544868761,4.38977528089887,1.85058823529412,0.09,11.2482596685083,1.73491446345257,1.816875,96.1568663637762,92.3431908074575,0,98.629164049405,92.9467034215956,92.7152504627998,25.9288355103431,27.6242848709989,0.0621368875633009,64.2184732966715,52.416903008756,6.78623579173479,4.80905250397584,9.64483052359184,0,5.4488004013275,5.6553049221492,5.65943631939602,1.03112497214529,1.06439395936283,1,1.04141324171898,1.04409997510653,1.04750980733292,13.5851528384279,29.353982300885,2,17.8638497652582,27.5515695067265,10.9166666666667,35.7869158682128,24.0716699449879,0,34.2805228607705,31.1609437061696,41.8821774944367,0.109004103391734,0.112942540781121,0.133333333333333,0.104633861554136,0.107638644902381,0.0935340082470582,3.95013070938127,2.26355804694882,0.0591779881555247,5.35560792807498,9.51286159600059,0.946847810488395,17.3401861443617,4.18891389158888,0.00532601893399731,60.2412686577102,16.5040011717241,1.72030411568113,161.179139698876,8189.29759132381,1410115152.25005,17.0852999545503,621.427495083818,11592.7666406334,218.366867206602,4.65411371237458,38.0502737895054,2.56447252517117,1.08265542844604,31.4530682095953,0.0384487334672387,21.4863680133374,4,0.28744305034565,1.30899284539262
"hu051100030402",20,0.284037248644773,1.70619114114993,7041.33000000035,49.7228838371891,113.04540477438,6.0337831513215,1.04154384932891,63.6599939273002,25.43125,32.8298070668646,0.108135116342285,26.9423175514697,471.970468532081,866.337734596356,82.241330021081,726.936910301484,396.920754844301,194.340938229554,5.85255060728745,1.22098404255319,0.15,8.15951612903225,1.86718009478673,0.44325,96.5911207564517,96.1405512652618,32.9795897095787,97.7591307849177,91.5808577250494,67.6982232612139,35.6480948911634,42.1113624840755,0.289717993617678,71.9011891219402,74.6151650327411,1.52528002522248,4.99563164816248,6.9293979115431,4.55918685165713,5.66238033208602,6.0848469240418,3.66531210425167,1.02985982025643,1.03352177382222,1.02108498554632,1.04475868699198,1.0479502337967,1.02518219683436,16.8425196850394,35.965034965035,3.88888888888889,22.3425692695214,33.9735849056604,6.17241379310345,40.5886449816358,16.7692329428067,11.2825942772378,39.7276926262176,32.4767918873558,31.7446781292406,0.105545890378376,0.122248683405862,0.125555555555556,0.100632176997419,0.106278434150507,0.106812810646144,3.50786002076306,5.33990027452191,0.17042234918687,6.16360829559178,11.9863718928098,0.568074497289565,20.5299282947966,6.51993302401672,0.0255633523780309,50.2920613009192,22.3807150069659,0.251799020923604,252.75920310152,1166.0582723558,113352373.500004,31.9402968363396,1006.80269965315,1347353.76821488,130.718440191976,4.40388586956522,43.4830899094797,2.90559833084173,1.08129901191245,36.2971063418153,0.0374448186643198,22.7072187976281,5,0.30852199453299,1.19206257296217
"hu051100030505",24,0.255449863174638,2.05112321731274,9395.19000000108,47.1546825484066,105.727505244701,6.13033364705769,1.04323001933068,79.2585001603326,28.0208655332303,29.1860799118497,0.110079940566617,30.1005642931405,853.000303771707,447.728443854156,123.495496971961,500.794078392577,718.182052977412,789.33990022249,8.30254901960784,2.10412322274881,0.179185520361991,5.0773826458037,1.23420131291029,1.53342205323194,98.485966515647,94.3222166355973,42.5170738633654,95.9131130381087,92.0135569091167,94.9259548251986,43.24127558889,28.3421623192281,4.36499953699694,70.5105484827845,48.5578258662125,16.4381986952891,4.72978454122258,8.86069952368024,4.05223120207247,6.40467589645123,5.94799942666883,5.43494218804013,1.02843023999385,1.0698925302042,1.02172535740507,1.05394859278127,1.04126531034329,1.04391605007429,17.6116504854369,32.8652482269504,16.3571428571429,29.4135338345865,34.75,19.3134328358209,28.983258291953,25.6451979032307,16.2877817650434,36.0811989106047,25.9340892747507,31.0266297729044,0.11428354595167,0.109115358589791,0.121951949503327,0.102652087244463,0.112069657353099,0.106481224570375,4.8854786332153,2.24583004707719,2.35226749006663,7.48255224215764,9.72838228923483,2.79930475062228,40.5619258365186,4.72550315640235,0.4214922742382,37.9917809006523,12.0067821938672,4.29251563832127,37.9038558791578,4510.03710300986,4939927.86990067,187.012973960968,1207.120787947,2263.16963116988,160.762087289197,8.81482191780822,38.3786959075778,3.08334117203814,1.07762562304364,46.4185936252762,0.0327852808559903,11.3445286736847,5,0.155404502379243,1.04685838654779
"hu051100040503",22,0.255743178050712,1.28854896760847,8602.38000000046,63.2590152011156,81.1972965621127,5.82581626157452,1.03946143473186,60.2409327169928,20.5032310177706,29.0019633419664,0.111400195365469,12.9726805242939,518.3964760365,1037.68522810918,24.9443825784929,695.774128776297,850.230570770196,217.875907739573,1.85316923076923,1.51741935483871,0.0964285714285714,17.6645915492958,1.57963567839196,0.619342105263158,92.9567476718049,97.295662915755,4.1222362445078,98.9693953340444,93.6351119634918,76.0842921133593,15.7700543338004,29.8801029482533,0.19529479051146,62.0409700571226,51.4566898927962,3.05148110174156,4.33823671854159,7.0968711954782,0.419496656240865,5.71400526299684,5.89148995341922,4.86289030213299,1.02391176241402,1.04139861416516,1.00112241036585,1.03833167969505,1.04675841807164,1.03475855423355,14.2926829268293,33.3840579710145,3.625,17.5094696969697,32.3459915611814,9.60869565217391,28.2043112592006,21.1963177586455,6.80301343049807,29.6021298062052,30.7846016095067,34.6355256819072,0.117610575841143,0.117936707993292,0.130952380952381,0.111364199938581,0.106934918209297,0.104181086377099,3.77802422120383,3.2432884852796,0.16274565875955,4.12676491854572,9.25325316947154,0.883476433266126,7.00131823983594,4.92142872088882,0.0156933313803854,72.8976167060745,14.6167688476909,0.54717415412944,2385.7373430234,1063.70438861139,537406983.764726,13.5576888286583,508.989472749418,446547.667236928,136.942792967105,3.30759493670886,35.8974358974359,2.83625789395589,1.08138622414378,31.3219153725308,0.0416248359150673,30.2334481438959,4,0.510269166985585,1.37074737406048
"hu051100040507",21,0.309058959619222,1.82310266923648,6794.82000000038,57.878203304148,75.8121627945981,5.97352002561174,1.04223524326508,69.3156934941217,17.8427272727273,32.4772354817825,0.10777934869594,14.1669661284088,566.728125595521,496.419002641172,137.669681398885,601.399954649033,485.584345646913,190.271083566921,18.655,1.10426086956522,0.2,11.9405381165919,1.02823008849558,0.392727272727273,98.8264909877334,90.5840257535564,45.5081177230352,98.1407261986203,89.6532437177816,65.0230529416965,43.2638392186982,23.0248924916329,0.507739719374456,51.2110696089071,28.5702932528009,5.04649129778264,5.31808911941431,7.81376206789518,4.3826983364232,5.88251529749272,5.34742682970028,4.33403888346974,1.03768981212248,1.05515276415897,1.026068065348,1.05745484958628,1.03418420301846,1.0299871749653,13.7571059431525,25.1214953271028,4.53846153846154,18.4028985507246,23.6527777777778,11.9375,40.5199928957734,22.1910208940949,17.1182620749966,42.5236649300098,29.6019411501646,28.5937077345149,0.105241738081139,0.113397982096243,0.121384479717813,0.0945897893274737,0.110827340493755,0.111439737459247,2.64907679673629,3.38493146249637,0.264907679673629,3.28191180928996,6.65212617847113,1.94265631760661,49.4185276431165,3.73784736019498,0.0529815359347267,39.1877930541206,6.83991628917316,0.762934117460065,22.375565085331,6446.60690946867,22983661.3064524,39.2401890336949,3939.05058616387,493758.489605006,151.912256628295,9.1402641509434,36.017290281029,3.07152547399814,1.07471207981124,50.4886117649287,0.0312927783748844,10.9406028478596,6,0.247711762593047,0.958852331492937
"hu051100050101",21,0.317875501789172,1.52095268993124,6606.36000000026,52.5607648041645,102.119775489073,6.30189165063776,1.04615794784893,63.5142360801228,22.5332103321033,32.8296680384691,0.106170279131645,12.1364518327117,1422.79658317081,301.268176987897,28.7479787288034,521.156036659725,357.776186437409,201.610751611619,6.78065217391306,1.14915057915058,0.099,10.54434375,1.49965417867435,0.474,99.235618923934,89.6601831200081,5.60744671311757,97.9813846930755,89.5326829733578,68.832296276193,38.4856411094757,31.1699634897276,0.18618422247652,71.7263364394299,60.8186656494641,1.85276006757122,4.61761281701412,8.79631541649237,0.496132641376944,5.72389322279088,5.92981681832361,2.98731525639608,1.02468460889259,1.05942479349814,1.00157137451219,1.04952282599145,1.05028318334668,1.02386283276282,14.8858131487889,32.1379310344828,3,21.2422680412371,32.2222222222222,6.58064516129032,27.419039161738,21.5954299672706,8.108404256842,40.9977209968897,34.2642650818072,32.8115098471179,0.116303202623387,0.11516547214491,0.13,0.095986283605129,0.103296274765272,0.103696912818481,4.17779230922922,3.92046452206655,0.151369286566276,4.84381717012084,10.5050284876996,0.681161789548243,28.3281565037326,4.50520407607215,0.0149855593700616,51.0748733039073,15.753909868672,0.322870688245872,16.9674033093849,12708.2240718513,414472862.769244,43.6926222376589,2028.95558937901,867796.298276723,166.151147371248,7.20915789473684,33.7728328003855,2.65933081313639,1.08010880876126,38.4530209737901,0.0345329367682039,13.8712456378583,5,0.243355186629093,1.11416944794855
"hu051100050102",23,0.3020786954403,1.62582930851548,7613.91000000048,51.3252740631583,104.938198639067,6.01826347872992,1.04324553136939,66.578327769662,24.7637457044674,31.6091408829182,0.107875350117918,21.3676154309136,1034.46353059192,659.196190381547,130.769074953474,485.331602061817,377.642710653863,136.86260859207,7.03416666666667,1.26,0.152307692307692,10.1794609164421,1.14478021978022,0.47953125,98.3026663928159,94.9803132903311,42.9988143920493,97.3946534709572,88.318470030207,65.7053823617935,37.2423629908934,40.1659594085027,0.307332237969709,71.2774382675901,58.2355189383627,2.64778543481595,5.10982306568607,7.4339718109503,5.12382830338496,5.91241251213105,5.77514374421276,3.91185695638624,1.03326974446479,1.04157372802315,1.01569308635595,1.05069136500705,1.04509800678496,1.03987291136118,15.5141065830721,37.1020408163265,3.9,22.8170731707317,35.1666666666667,9.08108108108108,33.7847703290098,19.4144194954351,9.21978841964159,43.4491241296167,29.6006069141918,32.5712905535299,0.109355357997067,0.119573728323667,0.128490028490028,0.095208753629705,0.108060281294162,0.0968023708062771,4.25536944881135,5.04340082822086,0.170740132205394,4.87266069601546,11.9518092543776,0.840566804703476,29.9329779311811,6.3546850435584,0.0260050355205144,49.601059114174,13.6821948249979,0.403078050567973,33.5819015089956,2144.56708005907,74551987.5104202,61.5718468842072,3188.46484420093,1385134.66247346,172.043329155034,6.53059322033898,40.2538248919687,2.90645748138212,1.0788913388354,40.0630702487063,0.0351984759476246,15.3125446075187,6,0.259534654364724,1.17432319101343
"hu051100050104",22,0.327950473515749,1.63251539078697,6708.3300000003,57.4112115868204,83.1220288805093,5.97268843268343,1.04460548163679,68.4021341745375,18.7833638025594,30.7997732472612,0.106735534399432,4.93861319365843,1211.2236698155,283.35160632005,77.3484129677937,848.972082312761,350.278029127917,315.150276979896,15.0372457627119,0.823823529411765,0.125217391304348,7.36188679245283,0.793918918918919,0.588813559322034,99.5066021514486,86.1159378848289,24.3877740865936,97.8159373895982,83.6812785973939,77.304410156164,50.3553045243738,26.7070940159467,0.536646229389418,47.3590297436162,38.459646439575,2.8263368081176,5.02387538874929,7.74794397769893,4.06387974871004,5.36461413625358,5.48490356459118,4.61505957689115,1.0267707921166,1.05937393742912,1.01889891502912,1.05603880532416,1.04093827681278,1.02914195225524,15.072864321608,29.9528301886792,5,17.1733746130031,29.0324675324675,7.9,29.107500080237,23.1787733322637,7.36265945217855,40.7092669375967,28.6761877017624,31.9390375813434,0.114736413171291,0.111367535460537,0.130434782608696,0.0900205969851888,0.109168458734101,0.104097230453163,3.51801417044174,4.56149294981006,0.342857313221017,4.7403750262732,9.92795524370424,0.879503542610436,52.9012436776368,3.75786522129949,0.0429316983511543,34.8981042971945,7.88199149415723,0.5178636113608,5.73340886542729,24069.7878814147,79368062.4142894,35.8427725390104,8090.06677791744,204391.301927755,174.090884341639,10.884,31.5411721469183,2.7034674654953,1.07757156125158,49.905651247592,0.0319763278080245,9.1877986034546,4,0.144122331034582,0.824319976230489
"hu051100050105",23,0.294510453200348,1.79321274602856,7809.57000000054,53.1895911865534,95.9591885340654,6.05147258256513,1.04339444191992,68.9996312467939,23.0847457627119,31.8286486064465,0.107635863946998,10.2120383559293,1079.47911925674,375.559068449186,80.5459352832606,513.660281311549,417.82950354234,192.621656959411,12.4115151515151,1.27959183673469,0.1575,7.69735537190083,1.08915976331361,0.298181818181818,99.2868121766217,91.35812169605,31.8906872655278,97.090234673454,88.1062762017443,61.8226404170206,50.1730569032597,32.5562098809529,0.437924239106623,56.5075926075301,49.4815975783545,2.76199585892686,4.85204373453785,8.4078878765731,3.70667575530759,5.52893133289632,5.64948586607391,3.48963992480045,1.02763645209912,1.06177602256576,1.02311005245324,1.05077040490944,1.04291433370439,1.01723123922459,17.4666666666667,33.8769230769231,4.83333333333333,21.4220963172805,32.7192118226601,10,32.49871478318,23.7087724791941,15.2020014944686,42.9709652061787,29.4621010796619,26.3042287293919,0.111661050116782,0.11185521271539,0.123444444444444,0.0937616448739531,0.109715364892626,0.112959326413433,3.80302628697857,3.76461188003939,0.256096046261183,4.64814323964048,10.820057954535,1.26767542899286,47.2013183824463,4.81716663017296,0.0403351272861373,35.7784103350119,11.7847717608012,0.377997764281515,11.3804879963304,8414.73294658326,76056096.2525292,103.827162793579,3299.98971332675,1482779.34797172,163.105045928279,7.05569711538461,39.769417103609,2.93528070820972,1.07829652244975,42.5338908862684,0.034239930071554,14.1729439862086,5,0.170347884449623,1.04511397364887
"hu051100050201",23,0.317894707744166,1.87198981715207,7235.10000000058,52.9982003529907,104.930132271838,5.88185689220717,1.04363210754643,67.5772706545002,23.9507042253521,33.0653343599555,0.105610073110528,6.23463126340798,1194.18754837711,646.7570688459,67.6426050953221,402.825078313268,417.786492597754,114.676159562364,14.156968641115,0.867717391304348,0.127894736842105,4.10013986013986,1.3946835443038,0.320806451612903,99.3711185068886,92.8699029140563,22.7072211407544,95.0378354353462,89.8042991743155,55.0030780484147,57.0593357382742,36.6422025956783,0.393913007422138,60.0655139528115,53.7297342123797,1.96956503711069,5.00037432217999,6.74527918379526,3.07390918449679,5.73793449709328,5.7732941948018,2.66847544441854,1.0324750723174,1.03960591565381,1.01295489017001,1.05654643899759,1.04577351021481,1.02063531757412,17.2564705882353,33.910447761194,4.36363636363636,26.6785714285714,31.5285714285714,8,33.5485086647525,20.2371123449135,11.6881054863813,44.0248175789077,32.4976870240281,31.2810679136437,0.109906603069731,0.117544184075525,0.125964912280702,0.0905880506710898,0.10502458910318,0.10159700326084,3.9667730922861,6.35789415488364,0.262608671614759,5.92942737488061,9.82709292200493,0.856933560006055,56.1574822739148,5.51685533026491,0.0335862669486254,24.3114815275531,13.705684786665,0.274909814653564,6.35904818109124,3536.34794647256,117500947.272734,422.264278788253,2053.72667748009,3576398.50581095,135.268660970901,8.2575,34.2558458442414,2.89070329210412,1.07094894682822,48.4563394314893,0.030583771631202,12.1102028458977,7,0.207773088042362,1.13955121003615
"hu051100050202",23,0.331442669064557,1.91803038605082,6939.36000000053,57.7356331318916,81.8159023310484,6.17434619180982,1.04720497375465,73.8755726070078,19.2562949640288,31.7077438546057,0.106758890275676,5.2635022402565,857.09294519429,679.189148944966,96.4002120149238,417.834175527415,484.618643894632,575.311936058375,26.5437572254335,1.29638814016173,0.129,2.77948598130841,1.09345054945055,3.57795918367347,99.519867127599,93.4795123970573,25.7423296472819,92.0227393426023,88.8338646429949,96.9404479015925,46.8674344608135,37.1532821470557,0.622535795808241,42.7085494915945,29.2937677249767,6.98623504184804,5.13109175002413,7.61430855376112,2.12109287676205,5.86450475773411,5.45734037924879,4.78371408354704,1.03229680538435,1.0547759715687,1.00687349570811,1.0578012572414,1.04086499366629,1.03352535923067,13.1615044247788,30.687074829932,5.21428571428571,22.9608695652174,23.751677852349,9.1685393258427,32.4972545139314,22.2264117001063,12.9670971925372,39.9950062414333,29.5317131079739,36.2669476204797,0.112261339354542,0.114061508419672,0.126388888888889,0.0954382274164883,0.108897493263448,0.0990463262722559,2.49302529339874,5.34631435751985,0.432316524866834,6.16771575476683,6.55680062714698,0.706116990615829,66.1742581448435,6.93089852666525,0.0557688317078231,17.1430794770699,7.16953724839172,2.52645777132185,5.33609810363437,1643.03420646376,50812195.0085499,790.732420548091,3622.7322627078,2296.82441445743,147.863358336006,10.543724340176,41.9034268692583,3.12138839120553,1.07577761911605,49.4177062175185,0.0304373611212492,9.48431472349467,6,0.166879437950053,1.1125182498261
"hu051100050308",22,0.243107353997437,1.85847867971637,9049.50000000081,52.6322477266238,103.344936184316,6.04443951318748,1.04371310876118,70.8601774226481,26.4346456692913,30.5477024549946,0.107587268085313,9.47067271742773,1125.01433024866,434.8267867641,384.883414733803,473.846823771952,672.604679482656,224.452270991632,12.9308418367347,0.801699819168173,0.368709677419355,4.07472527472528,1.53538653366583,0.570983606557377,99.2949301225207,89.515228791722,81.7019850130168,95.4948819566465,94.489191900981,75.0098599974804,54.977623073096,34.864909663516,0.948118680590053,59.3635007458954,52.1233217304804,4.41239847505371,5.00654308036701,7.01121284158521,4.69580251732396,6.09959401180147,5.7985286104584,4.46320304733919,1.03016663215888,1.05084730911288,1.0164058220111,1.0536875096015,1.04138101046154,1.03253156696092,18.5263157894737,38.7163120567376,6.21739130434783,29.2825396825397,34.5042735042735,12.0178571428571,28.0600705937643,23.4897181601289,14.5913788492691,39.0219433681357,29.3661478733157,34.7131919261347,0.113847279388009,0.110212322526494,0.125419838105594,0.0978450597020488,0.109467778870139,0.102281423171981,4.33173103486365,6.11083485275407,0.342560362450952,6.03348251284579,8.8623680866343,1.34814078125858,56.0129288910993,4.89905519641966,0.126305320735952,24.5847836897064,13.6071606166085,0.769766285430133,9.81919999310898,11593.9581345647,1267113.98671522,385.853208886003,937.895416379775,343350.624872673,137.623680811379,7.3414696485623,49.0626142357303,2.82590815307257,1.07527347744626,49.2823984121054,0.0328717060582253,13.6212508921266,7,0.152314307100458,1.06027037106865
