"hu","lu_shdi","crop_shdi","aglu_iji","lu_ta","aglu_frac_mn","field_pd","field_ed","field_para_mn","field_para_cv","field_frac_mn","field_frac_cv","field_area_mn","field_area_cv","prn_agr_pd","prn_agr_pland","prn_agr_ed","prn_agr_para_mn","prn_agr_frac_mn","ann_agr_pd","ann_agr_pland","ann_agr_ed","ann_agr_para_mn","ann_agr_frac_mn","ntr_pd","ntr_pland","ntr_ed","ntr_para_mn","ntr_frac_mn"
"hu020200040308",2.12676476920975,1.53365049033143,61.5732522596901,9287.640000001,1.04781773766811,24.1516230709403,65.0251749969299,0.0346073815904084,36.6692973972375,1.07312373229642,2.76951116458934,4.14050847457627,76.9210925956065,10.9069688316944,31.1155471142293,86.15321007274,0.10323021401141,1.04851694959838,3.41313832146803,19.7885576960347,37.4594622530581,0.0829227939710814,1.04736592891316,5.13585797899132,40.1323694716849,70.7424060364081,0.0917532882516217,1.05481901294598
"hu020200040902",1.95067431961681,1.45167235682601,56.3739737001581,6863.40000000053,1.04702840133977,25.8827879460159,59.3163441048545,0.0359006631243922,37.821440887525,1.07438519643433,2.95953271113599,3.86357142857143,83.234670815312,8.36320191158893,35.388145816942,76.9341725675314,0.102928002509404,1.04710916625523,3.42395897077247,12.520325203252,24.7661508873151,0.101184482284291,1.03223033347985,4.23988110848846,47.4914765276685,62.6715621994924,0.0935958126420438,1.04920776860841
"hu020200040903",2.00665426622178,1.35360720239385,58.9920936435081,9240.21000000099,1.04918379048471,24.2205829419443,72.6032031016223,0.0355630381302888,37.941581961252,1.07691005539829,2.79805320680822,4.12871978513876,89.1475719047451,6.43924759285765,49.1979078397572,84.397432525883,0.105268188725236,1.04421899207929,3.80943723140486,20.9625105922916,36.3757966539717,0.0946311424726286,1.03807893061552,5.54099960931617,23.6790072952887,50.6481995539056,0.0955834213781935,1.04908980471521
"hu020200050403",1.742838671306,1.02600223877239,63.3389232277566,8973.27000000065,1.04384138630757,19.1206426073254,49.2044275337254,0.038478632686972,35.89544629969,1.0800378144215,2.88019807334121,5.22994974874372,262.769929912402,5.79498889479525,8.49222189904014,28.9894319462132,0.10553039574574,1.04229839829827,0.835815705980083,7.82122905027932,9.50155294558159,0.100908482565302,1.03473274445649,1.61591036489483,79.3185761712286,41.0753270546852,0.098787878619262,1.04860537075704
"hu020200050405",2.09737255865437,1.10357111459072,65.2632836158824,8703.36000000101,1.04355831195749,24.9509634244837,54.5027114341756,0.0365242467331822,36.805577967316,1.07577011103073,2.73379527635479,4.0078612716763,111.797591411536,7.62923744392959,22.9856055592321,60.4387271122868,0.103429511034038,1.04559526097415,1.86135009927198,9.51873759099935,17.2967681447163,0.0952587255804301,1.03616378174203,4.41208912420024,58.9530939774985,59.5976726229861,0.100079969739513,1.04937246496723
"hu020200061002",1.6782067877337,1.37890627480038,62.4878933595156,8354.79000000054,1.037033335997,28.0153529070557,53.8339072161131,0.0371620243184267,33.6971031693709,1.07611602517039,2.7572394831112,3.56947136563877,80.9374356250131,5.4579468783775,9.5022137001648,30.9415317440651,0.104342700468097,1.04265670942069,1.81931562612583,6.62817377815599,13.5838243690145,0.100575898855398,1.03072841115881,2.56140489467716,79.2149174305998,42.3565403798296,0.100921986613085,1.04739404507679
"hu020501010302",1.68806919589175,1.12159135844417,52.4519894585475,8664.21000000071,1.04591726837339,29.3565454855778,40.184331797235,0.0379997914647349,33.2657881999537,1.0773637439677,2.85611638873667,3.40639534883721,77.6137882558457,6.23253591498815,24.047201071996,64.2297451239056,0.0986826859270955,1.05017108036783,2.0198033057832,3.60967705076399,11.0212010096707,0.0987725771907091,1.03010969468766,3.85493888075193,67.2137448192047,67.5641518384243,0.0977063143842912,1.0494444913889
"hu020501010902",1.98951733328018,1.16419486320691,62.911842700655,6446.34000000051,1.04539158480397,16.4825472426187,36.8459350400212,0.0336864649360082,43.1567234605132,1.07155309951177,3.01556181466918,6.06702341137124,168.169411177973,9.60234799901946,25.2282690643061,66.377200085629,0.103144786854618,1.04512949897688,3.00945963135666,20.6936028816351,33.0606204450893,0.0873617185649238,1.03892894778136,3.61445409333043,48.9375366487031,57.3860516199882,0.0953247050827019,1.04953495521657
"hu020501020202",2.09542617995777,1.25034883034488,69.0955617621115,9130.41000000085,1.04446880434093,20.2652320895147,48.622833381366,0.0349089614362475,49.0331421872943,1.07292364486006,3.06661633861403,4.93455981941309,103.058069921894,9.99955095116193,22.4615323955878,68.4021856630742,0.102101449853331,1.04806365991452,3.04477016913803,15.2667842955573,27.0283590769742,0.0899683063793432,1.03872516424473,4.86287034207656,50.4282940196553,56.7641540741315,0.1016068394761,1.04812354115754
"hu020501050101",2.15808427630102,1.77649071991499,62.7953282197135,9350.46000000093,1.04513839085441,25.3735787650406,58.1033983819625,0.0363835994718091,42.9645064310769,1.07246152050773,2.88087400073576,3.94110743801653,85.9996958264213,11.710653807406,18.8191810884169,63.1444870091938,0.104843161251422,1.04345110518055,4.33133770958852,19.8750649700656,37.6377204971725,0.0948531390774085,1.04379478154713,2.70574923586641,56.2554141721372,66.9881481766656,0.0868396128970648,1.05693833761098
"hu020501070503",2.01269891075827,1.51532882019416,64.3830689148585,8070.84000000066,1.04239881569697,28.7618854261835,45.7821540960309,0.0374098257549974,32.7829963842448,1.07426584880152,2.5710731375257,3.47682352941176,85.0064378615407,11.8451115373367,23.3875284357016,79.9991078995482,0.10145638649907,1.05063222943337,5.8977752005986,12.3890450064677,31.8814398501266,0.108406038040829,1.02951654563874,4.53484395676279,55.9413890004017,80.634729470537,0.0931915537340972,1.05126122106056
"hu020501070504",1.92538376975811,1.51869787285093,64.0186734812913,8594.10000000076,1.04426596017654,32.0360326069718,42.2685317347036,0.0386712869081143,33.3554732475676,1.07382832874212,2.63350694231666,3.12148514851485,76.3667793268591,12.4736737994668,19.825112577233,77.009809055048,0.102243645788817,1.0527251585329,5.32923750014535,13.7867839564352,33.88836527385,0.106152536330058,1.03285277994563,4.65435589532345,58.579956016337,80.772855796417,0.0973307448930553,1.05068193831635
"hu020501070601",1.7878031019668,1.26147388505736,58.4115575484321,7185.96000000026,1.04238577940706,33.7254901960784,44.3660130718954,0.0388229108715746,29.4226271610798,1.07291251419674,2.72192381622648,2.96511627906977,87.7720630052287,6.80493629243686,22.317268673914,61.7955012273929,0.0967020210558276,1.05329648213878,4.56445624523372,6.31356144481737,19.2583871883505,0.108388453191461,1.02690164345504,3.33984603309785,64.5684083963731,66.8177946996638,0.0812346219376215,1.05761783801226
"hu020501070901",1.6276743074175,1.41512794879179,68.1502548704548,9574.8300000005,1.0456770398212,25.0581348729051,54.7670595782215,0.0365130275899355,38.6021862821716,1.07516669456069,2.75254955661183,3.99072,85.0035236179103,7.9165896418003,8.21152960418095,37.6299109226998,0.106255223554969,1.0468454990031,2.68412076245736,15.8271217347984,27.6349553986855,0.106464350820744,1.03161789089364,2.99744225223837,67.3512741218383,54.0040919786557,0.0917851317697817,1.06194043849966
"hu020502010102",1.73005775057244,1.56796067153035,63.1797898979474,9471.06000000068,1.03848939529127,33.1280032175441,70.9023941068139,0.0375303742679883,26.414865514428,1.06926938620059,2.68200563149705,3.01859424920128,73.1317897989618,12.2056031743012,14.0173328011858,59.6226821496208,0.107345368598585,1.04508151437302,3.82216985216007,10.6591025714123,22.651107690163,0.107014167588626,1.03144849157293,2.85078966873818,66.1791816333125,71.3616004966693,0.0980067729117309,1.05471724116893
"hu020502060701",1.72264739136514,1.20848164389743,58.6338769929765,8984.88000000063,1.04227230382021,30.60437486667,48.3188106138926,0.0370218072310824,28.4544626424467,1.07294421402826,2.71426189338946,3.26750670241287,77.9386252206306,8.63673193186763,18.1454844138151,58.7153083847522,0.0999155249409681,1.04813563215471,4.17367844645665,5.79874188636908,18.1805433127652,0.108100412993583,1.02905195505096,3.27216390202201,68.9788845260038,69.3431631808094,0.0898898764685539,1.05589399968579
"hu020503010502",1.89917637771111,1.39052415477344,67.3296692242394,7911.00000000046,1.04949117422334,25.951313080026,66.8058258817336,0.0345585948027142,32.8568951830601,1.07235853832281,2.56062325314545,3.85336956521739,73.1992183913306,12.160283150044,15.4937428896473,59.6207811907458,0.105839641982455,1.0424721019861,3.10959423587403,38.2866894197953,59.7383390216142,0.0953819792498659,1.04579418639807,4.68967260776125,38.5529010238908,59.3970420932866,0.0814288133917726,1.06810003932558
"hu020503010602",1.78369965271799,1.34686306285082,66.2470636477323,7543.80000000046,1.04790930288926,29.9638881427761,57.1223923359298,0.0379264602568055,39.5528227359222,1.07392071995593,2.58272105905046,3.33735059760956,71.4352680521578,11.9038150534211,15.6680983058936,66.8138073649871,0.103274188616663,1.05216503056662,4.95771361913084,21.0665712240515,47.5264455579407,0.0994103691450443,1.0439017575842,3.234444179326,55.7993319016942,61.624115167421,0.0910313725751156,1.06550259647213
"hu020503011004",1.8421083888365,1.52865813094024,67.9115195162986,8454.2400000006,1.04511866548537,26.9218798630564,63.5737628384688,0.0360752147656264,36.8907402686931,1.07120694985067,2.51976560834762,3.71445086705202,94.4478610566855,11.7101004939531,16.5165644694259,65.9810935104737,0.104407487737754,1.04909514204817,4.54209958553331,27.2696303866463,48.5330437744836,0.0999549536225931,1.04015309651858,3.38291792047533,48.4521376256175,60.9847839663871,0.0932551056190659,1.05560239084842
"hu020503030403",1.48179496331583,1.38230843633897,63.1232646453592,7299.54000000032,1.0433623889035,30.4437833794339,34.2362089661291,0.0377136992215958,32.607558652852,1.07539097967917,2.8764677945032,3.28474285714286,77.9846937769333,7.98680464796403,17.8297536557098,53.5472098241801,0.101919960534425,1.0467971609557,4.68522674031509,8.77000468522675,24.6015502346721,0.106486483482111,1.03006737688427,2.2056184362302,66.5918674327424,58.6105425821347,0.096696616976524,1.05109812876228
"hu020503030701",1.326513133209,1.14687325593858,53.6950284724767,7413.30000000034,1.0368392427858,26.1998332737882,48.4994640943194,0.0368007965806099,37.2829323746852,1.07680975375735,2.64456515735178,3.81681818181818,83.8523090030738,5.58455748452101,16.9005705960908,43.3612561207555,0.104513403916643,1.04393662445521,2.03687966222868,3.25482578608717,9.6839464206223,0.109033661443071,1.0282149347492,2.38760066367202,73.5692606531505,58.200801262595,0.0856688164471467,1.05914200934968
"hu020503040202",1.73356907051079,1.43365864207589,64.6054556287546,6761.61000000038,1.04424587081013,27.8942559615652,54.6751620105647,0.0364597931435434,35.3861146972021,1.07348818917606,2.6509636198833,3.58496746203905,82.6669815757237,8.72573248087352,20.0987634601818,56.2942849410118,0.102009176631527,1.04163149783267,3.69734427155658,13.5140891000812,32.0160435162627,0.0959360770890156,1.04177696636997,2.15924905458904,59.5256159405823,55.8372931890474,0.0961972514509761,1.05094736337079
"hu020503040901",1.36045060537944,1.55643411050745,61.3599813162229,6708.96000000019,1.04705681200799,26.7437882887085,60.378766675996,0.0354525967446512,40.9605426436062,1.07114441953073,2.65238264012316,3.73918604651163,72.5668426253258,5.09766044215493,20.8628461043142,47.2383200973023,0.100019509549405,1.0469153579981,2.4892084615201,10.228858124061,21.7589611504613,0.0909228240006209,1.04030566791212,1.57997662827024,65.7276239536381,40.656077842169,0.0908018570645363,1.06068892942387
"hu020600020405",1.98099482513274,1.42769889609437,71.166563330286,9310.0500000008,1.04074959644806,13.6885733556726,66.1525994203072,0.0344847675990129,51.2221973016698,1.08333476154394,3.22454355048725,7.30536319612591,135.190652065042,6.27279123098142,9.12175552225821,26.2264971724098,0.113429746325703,1.03208795444713,1.6541264547451,74.3544878921166,44.735527736155,0.114265792833414,1.02710891739032,2.13747509411867,11.8053071680603,29.9611709926363,0.101626823807053,1.04972712093767
"hu020600060101",1.83226543045072,1.53970195375638,63.2490134102321,9195.57000000061,1.03993473061271,19.8335368652619,51.8486761763713,0.0353854331161131,37.9109996500572,1.0834562577022,3.22814745901806,5.04196506550218,105.465023161568,8.9173373700595,24.9214567449325,72.1749712089609,0.102326465024782,1.04997808334921,2.21845954084407,23.5424231450579,33.2442687076487,0.0896630842009532,1.04527227701238,3.78443098143989,43.9254989087137,60.6716060015841,0.0957681594512101,1.05246710483677
"hu020700010504",1.40631380091914,0.588376954514892,50.9398755498128,8635.4100000005,1.03475396374508,20.0936230347995,31.2003179650238,0.0381008019633035,41.7236763213655,1.0884441680125,3.08630343133596,4.9767032967033,101.223945026722,3.72883279427378,10.070975205578,23.9641198275471,0.107362368385383,1.03757460002792,0.602171755597008,1.36947753494044,2.40405493196036,0.119184969016155,1.01009212422021,1.23908418940153,85.0305891671617,31.7217132712862,0.104175343861341,1.0458607989608
"hu020700010505",1.39998237960392,0.874511062156141,53.2692716504085,7002.54000000034,1.0427130682885,20.2570550433082,29.7569153394803,0.0389227177245863,43.9526373739599,1.08829453890951,3.24483205631724,4.93655172413793,118.067087724716,3.58441365561637,10.456777112305,26.5660745957894,0.107720504792837,1.04281220271803,0.614062897177307,2.94835873840064,4.52407269362257,0.114433812074754,1.02228085842673,1.72794443159196,83.0887078117369,35.4985476698453,0.0981834171274182,1.0575353577889
"hu020700010507",0.979375472990766,0.789557444530379,52.9077380594596,7921.62000000036,1.03684845502007,17.512077294686,18.2971014492754,0.0338517972945223,37.7330189182031,1.07555998206849,2.80304705374761,5.71034482758621,109.820966915029,4.12794352670284,6.43163898293529,21.6735970672664,0.108890334358346,1.04070410046426,0.68167874752891,1.84507714331159,3.6697039241973,0.106318921954138,1.02098005679558,0.732173469568088,89.9520552614238,27.0247752353683,0.10561980485688,1.04782249928606
"hu020700010509",1.21105542989071,1.18995115993056,60.5314649081562,8267.13000000035,1.03979708384845,18.0692957491982,35.5061661471744,0.0355027880925974,41.8957347068981,1.08141682267881,2.87205752904784,5.53425,116.039080077444,4.34249854544439,10.1266098392066,28.660490399933,0.10804377670106,1.04427893103264,0.762054062292469,4.35677193899212,6.14360727362452,0.109379291262156,1.02461005276846,1.9474714925252,80.0744635683727,31.233330067387,0.102512243386297,1.05273248072356
"hu020700040303",1.05545638455822,1.4977494551908,56.8924798003031,7557.57000000026,1.04205069175844,28.9534347625634,46.0027662517289,0.0379852523424052,33.9982862508668,1.07603084369129,2.74402861593142,3.45382165605096,87.8795656805792,4.26062874707078,15.775308730187,40.9337922109881,0.10031161813674,1.05214416197667,2.35525440055466,5.46723351553474,14.0481662756679,0.109467173358803,1.03122848059567,1.85244728133512,76.3840758338991,38.290085305197,0.0974313276822272,1.04828861337008
"hu020700090202",1.96662028567263,1.49261779679927,63.7178672859424,6638.85000000054,1.03879659080392,24.1793739014774,62.9613795069118,0.0362865645988908,40.6664512263483,1.07699846113251,2.8730954231325,4.13575638506876,90.7114249784656,8.16406455937389,30.7110418220022,74.2041166768332,0.10605126549672,1.04737198317702,6.16070554388177,18.9276757269708,35.9926794550257,0.110922051931213,1.02717601595976,5.09124321230328,42.9702433403377,50.3310061230478,0.103599316007325,1.04624946461211
"hu020700090506",2.26466759642184,1.70015321556416,68.5888922453222,7332.57000000077,1.05080646020373,20.2754452660456,60.4002172369135,0.0344003326023477,41.3325693915302,1.07803241670057,2.81455338110497,4.93207417582418,101.95688308261,10.0374084393328,37.1926896026905,85.3043339511232,0.105485632085613,1.04848967124451,3.08213900446904,39.6806303928909,52.712759646344,0.0962503035981713,1.04071050002921,5.6460422471247,14.2771224822948,51.0312209770916,0.0960845409777659,1.05946716721965
"hu020700100603",2.20014990986598,1.52904514617573,59.9532554808558,6712.47000000096,1.03690594771428,27.0536388578202,54.81946714847,0.0377748934163151,36.9752827554051,1.07842129880758,2.76915646752462,3.69636042402827,92.1387187176094,11.1583366480593,38.5195017631364,87.7769286119702,0.110215503694971,1.04449316142325,4.99071131789036,12.3124572623789,24.7643564887437,0.11597600163218,1.02279739846263,6.36129472459458,40.2759341941194,76.6483872553609,0.103110734720968,1.0461541628206
"hu020700110301",1.78414983982739,1.51057254421778,56.7347179390809,6894.81000000039,1.02971769688792,25.5868995074522,38.4763001343312,0.0364908057919246,43.7698312519087,1.07403769510398,3.04231824510914,3.90825,75.6649132939865,9.2388332673415,5.71473325588373,28.5910706748984,0.115298222495639,1.03022282461817,1.30532966100586,3.72149486352779,7.15320654231213,0.113586833715874,1.01941388689121,2.04501646890919,83.559372919631,56.2771127848328,0.0971992710415189,1.04695479472969
"hu020801020203",1.83186917050145,1.3144447696443,60.6310999581982,8373.96000000061,1.04066771101792,13.2319630402117,19.8927986723183,0.0310320457926406,48.1569015633988,1.07679017389482,3.11362899084759,7.55745762711864,116.762753306519,5.03943176227252,2.73096599458322,15.6091025034749,0.119392414858297,1.02889790339756,2.68690082111687,18.0699454021752,28.4274106874164,0.0948601355767639,1.04090272265699,1.17029457986424,76.1392459481536,43.8788816760525,0.0905521612567835,1.05382641300684
"hu020801030503",2.09447918217007,1.37545075586441,59.362772957237,6553.98000000089,1.03852971490237,20.441983467794,53.8983656336519,0.0349143201422958,35.4512155471465,1.07954400564795,2.72893536908778,4.8918932038835,102.7447293881,10.0702168758524,29.9428744060859,67.4750304395183,0.111879316595357,1.038230524454,3.70767075883657,18.3914201752217,25.1343458478662,0.116460534244345,1.02030367814754,3.70767075883657,46.9720688802836,61.7350068202824,0.0996753870885151,1.04784688529042
"hu020801030802",1.79408046479181,1.2813585667395,59.0483347290389,8537.40000000076,1.04313392221762,25.6543595077136,36.6094643785751,0.0410314825734875,38.2333411390426,1.09015774024263,2.99665495403791,3.89797297297297,111.871740307313,6.91076908660708,31.6266076323003,68.8909972591179,0.106238296506083,1.04554952108844,2.03809122215192,9.75226649799705,17.0602291095648,0.109889011014034,1.02816668369525,5.04837538360619,51.842715580856,61.3606015883048,0.100112028696503,1.05168349060012
"hu020801031001",2.032580127934,1.37868557256421,65.3717442742944,7308.99000000086,1.03923546270783,22.9770578882074,45.945379252503,0.0387222069915855,36.5028084479635,1.08879911600199,3.00623959281465,4.35216730038023,103.474753531907,5.88316579992576,38.2029528019602,70.0028321286515,0.11066301173085,1.04277796247679,3.92667112692719,14.090455726441,22.3245619435787,0.119714041299043,1.02008447746073,7.14188964549127,42.5361096403198,56.9134723128632,0.108016596262163,1.04268092431497
"hu020801031002",2.23282060826118,1.58332016088706,65.0637159441055,7442.7300000008,1.03877321284507,20.6536036392554,59.4507196725576,0.0366446300465426,44.5745663608425,1.08223538345627,3.0529221160141,4.8417700729927,108.708158613112,9.36484327659324,31.2623190684063,70.1274935406754,0.109453207805192,1.0407925247222,3.57395740541435,21.1422421611425,27.3246510353051,0.119617105917912,1.01929307185489,4.50103658200679,39.2650277519137,52.1623114099253,0.104366729905438,1.04204590269691
"hu020801031101",2.09149369130919,1.44524369554299,59.3500043545518,8439.39000000115,1.04097041457633,23.2327158094745,48.2057261303278,0.0386326752794931,33.6225163062105,1.08556149688001,3.06628745874181,4.3042750929368,126.899747773481,10.2021591607923,30.5222296872169,71.1911642903088,0.110801407845277,1.04119674753268,3.56660848710623,13.7355898945302,21.4636365898479,0.117466422917455,1.02180945354162,4.51454429763281,47.8378176621769,66.0900847099127,0.101147694400622,1.04924959958294
"hu020801040104",2.37484940578199,1.57121665590691,70.2621556284979,8088.30000000122,1.03847252262363,20.9585574185384,44.5929558156701,0.0351358668013011,43.0820146894556,1.07187951859123,2.66927058605179,4.77132075471698,112.587959382724,11.4362721461862,16.0999221097139,55.5914098141748,0.109787629071532,1.03923208152797,4.87123375740256,22.0529653944586,34.8763028077586,0.112802316510424,1.02592824186302,4.83414314503655,52.0907978190722,71.6330996624738,0.0994694524206525,1.05415366176741
"hu020801050202",1.99020595837557,1.245199782463,56.5616989621582,7137.54000000081,1.03191607695791,27.3719723734046,37.4295808268882,0.0370073099951231,41.2058574610305,1.07078562647655,2.63326004616951,3.65337209302326,82.8455625413203,11.8388128122572,13.0217133634278,47.1338864650837,0.113887306310331,1.03669872551297,3.19437789490491,3.96565203137214,10.8945098731494,0.117666314765252,1.02151237303132,2.36776256245144,76.7470304894964,63.0763540379446,0.106991753125733,1.04228580886224
"hu020801050302",2.05364850536026,1.1936253773105,63.1373494768482,7112.70000000095,1.03022116226518,20.6690345754821,35.3982300884956,0.0363547302754038,45.9555340093789,1.07603260301077,3.18025172702412,4.83815533980582,117.437629557784,12.231641992492,5.39035809186378,30.6508077101516,0.120160989103806,1.02533564233209,5.37067498980684,8.46387447804632,20.3593572061238,0.113489776971809,1.02586979501115,2.24949737792957,80.0341642414274,59.3023746256682,0.0960976362469123,1.05572578004466
"hu020801050601",2.00820282036213,1.07146437147648,65.1356807405543,8937.00000000095,1.03875612310472,23.7127371273713,16.0148584244463,0.0366642609429704,31.427420374751,1.07619667120504,2.77433802782569,4.21714285714286,142.900802338106,8.88441311402022,4.32225579053372,26.4182611614632,0.117248935013893,1.03167503277379,5.24784603334444,15.3645518630412,35.0822423632086,0.102765294804248,1.04071535132705,1.2196486516728,75.3333333333334,58.0798925814022,0.0933597881705481,1.04939264335888
"hu020801060102",2.13723859284207,0.950679951024994,53.4556504821225,7871.4000000011,1.03964805029767,19.0827947060634,54.3090181594337,0.0369187012925124,42.1573096604939,1.08324597163562,3.08739933605486,5.24032258064516,236.575567316032,12.3485021724214,35.2263892064946,82.6816068297869,0.113873678348621,1.03993175845846,3.65881545849523,5.98902355362447,14.6352618339809,0.116716191745414,1.02197312312366,6.96191274741453,49.5712325634575,86.1651040475626,0.106692154603093,1.04648288403608
"hu020801060302",2.30426491312672,1.47575177811667,64.6060623955722,9312.84000000162,1.03445757118085,25.5989527293595,50.4223154723478,0.0375029916802773,36.1880604784654,1.07486366881019,2.74774494866246,3.90640980735552,121.031902933164,11.0707367462555,24.6762534307471,69.9260375996998,0.106968337383907,1.04218586596818,4.33809664935715,11.1020913061966,22.6493744121016,0.112677475677056,1.02746350702295,3.82267922567116,55.681510688469,81.1009316169919,0.101468124290896,1.04607295971989
"hu020802031101",1.96271524251149,1.16201075881724,52.6174983761755,9248.40000000111,1.04193165561593,26.4419444787846,50.6449087237812,0.0386844024920256,37.2087039329256,1.08168325857528,2.8051705969451,3.78187012987013,103.665131142882,10.1206695212143,21.901518100428,62.8649279875426,0.1093003053437,1.04318938301199,1.95709528134592,5.25301673803034,10.3250291942388,0.114220295280462,1.02638917831414,3.54655940486996,66.7574931880111,72.7779940313986,0.105091371333041,1.04545279109582
"hu020802031103",2.05349915440042,1.29600015241511,57.8083113759505,7955.10000000087,1.03922936687097,20.7754924736057,45.0167148280356,0.0373568513441667,41.4077929456182,1.07949909555511,2.86985558871817,4.81336363636364,159.55167458562,8.09543563248723,30.8779273673492,67.3492476524485,0.109300236627395,1.04126610013066,2.32555216150642,11.6223554700758,16.8608816985328,0.114308615788656,1.02601264908844,4.67624542746157,51.7264396424936,67.5491194328158,0.103803389489899,1.04353634964808
